id_utilisateur,age,sexe,langue,anciennete_mois,nb_interventions_totales,taux_annulation,type_abonnement,depense_totale_estimee,score_satisfaction,target_service,est_abonne
19136,60,F,fr,21,5,0.18,Basic,68.5,5.0,Sport Senior,1
19137,65,H,it,5,3,0.2,Basic,117.59,3.9,Informatique,1
19138,70,F,fr,8,7,0.56,Standard,373.25,2.8,Informatique,1
19139,68,F,fr,12,6,0.26,Basic,134.16,4.7,Sport Senior,1
19140,79,H,fr,5,3,0.29,Basic,149.29,4.0,Informatique,1
19141,73,H,fr,5,2,0.14,Basic,84.17,5.0,Informatique,1
19142,63,H,fr,3,3,0.05,None,36.51,4.5,Sport Senior,0
19143,62,F,fr,9,3,0.04,Basic,57.4,4.4,Sport Senior,1
19144,81,H,fr,31,8,0.27,Premium,508.16,5.0,Soins Infirmiers,1
19145,73,H,it,2,4,0.53,Standard,221.51,3.3,Informatique,1
19146,70,H,fr,43,4,0.08,Basic,56.47,4.6,Sport Senior,1
19147,68,H,en,28,2,0.08,Basic,113.89,5.0,Informatique,1
19148,69,H,fr,6,6,0.17,Basic,100.94,4.4,Sport Senior,1
19149,60,H,es,1,5,0.28,Basic,99.26,4.6,Sport Senior,1
19150,68,H,en,1,3,0.62,Basic,56.01,3.4,Sport Senior,1
19151,68,H,fr,37,4,0.06,Standard,193.46,3.4,Informatique,1
19152,63,F,it,12,3,0.22,Standard,203.38,5.0,Informatique,1
19153,65,F,it,15,6,0.28,Standard,237.59,4.4,Informatique,1
19154,75,F,en,5,4,0.16,Standard,180.21,4.4,Jardinage,1
19155,67,F,fr,24,7,0.33,Basic,145.77,3.9,Yoga,1
19156,78,F,en,3,1,0.13,Basic,66.95,4.3,Aide à domicile,1
19157,60,H,fr,15,3,0.14,Basic,90.68,4.2,Sport Senior,1
19158,65,H,fr,2,7,0.13,Standard,253.71,4.9,Aide à domicile,1
19159,60,F,fr,37,1,0.45,None,44.35,3.8,Yoga,0
19160,61,F,fr,26,6,0.18,Basic,106.3,3.0,Yoga,1
19161,63,F,fr,25,2,0.2,None,42.04,3.6,Sport Senior,0
19162,69,F,fr,67,2,0.08,Basic,61.64,5.0,Sport Senior,1
19163,69,H,it,4,5,0.16,Standard,306.82,5.0,Informatique,1
19164,64,H,fr,30,4,0.16,Standard,210.42,4.3,Informatique,1
19165,60,H,fr,15,2,0.2,Standard,244.62,4.0,Club Voyage,1
19166,75,F,fr,21,4,0.05,Basic,143.55,3.5,Aide à domicile,1
19167,66,F,fr,7,5,0.59,Basic,96.87,3.5,Sport Senior,1
19168,62,H,fr,18,1,0.27,Basic,60.8,4.4,Informatique,1
19169,69,H,fr,15,5,0.42,Standard,157.55,4.6,Informatique,1
19170,69,F,fr,17,4,0.43,Standard,324.19,3.6,Informatique,1
19171,66,F,fr,5,5,0.4,Basic,103.17,3.4,Sport Senior,1
19172,68,F,en,4,3,0.21,Basic,140.42,5.0,Informatique,1
19173,62,F,fr,26,5,0.1,Basic,125.15,3.4,Sport Senior,1
19174,71,H,fr,7,5,0.17,Standard,217.32,4.3,Aide à domicile,1
19175,63,H,de,20,4,0.27,Standard,270.03,3.6,Informatique,1
19176,64,F,fr,15,5,0.37,Standard,231.46,4.9,Soins Infirmiers,1
19177,71,H,fr,3,1,0.02,Basic,78.42,4.3,Jardinage,1
19178,74,F,en,3,3,0.36,Standard,164.74,4.6,Informatique,1
19179,75,F,fr,17,7,0.41,Premium,437.9,3.5,Soins Infirmiers,1
19180,73,F,fr,54,2,0.18,Basic,111.73,4.2,Jardinage,1
19181,66,H,fr,32,1,0.09,Standard,237.39,3.9,Club Voyage,1
19182,60,H,fr,3,5,0.28,Basic,95.29,4.5,Sport Senior,1
19183,75,H,fr,5,7,0.13,Standard,297.24,4.3,Jardinage,1
19184,74,F,fr,28,4,0.1,Standard,191.91,5.0,Informatique,1
19185,64,H,fr,27,2,0.22,Standard,327.86,3.3,Club Voyage,1
19186,72,F,fr,2,2,0.26,Basic,77.6,4.7,Aide à domicile,1
19187,66,H,fr,2,3,0.23,Premium,417.87,4.4,Club Voyage,1
19188,75,F,fr,4,3,0.29,Basic,118.17,5.0,Aide à domicile,1
19189,65,F,de,19,4,0.14,Standard,175.18,5.0,Informatique,1
19190,77,H,de,20,3,0.08,Basic,92.28,4.3,Aide à domicile,1
19191,71,F,en,7,8,0.43,Standard,334.35,3.8,Jardinage,1
19192,76,F,fr,14,5,0.54,Standard,153.44,3.3,Aide à domicile,1
19193,65,F,fr,3,4,0.16,Basic,139.86,4.8,Yoga,1
19194,70,H,es,2,4,0.2,Standard,233.99,4.0,Informatique,1
19195,63,H,fr,27,1,0.16,Standard,248.63,5.0,Club Voyage,1
19196,72,H,fr,15,8,0.22,Basic,148.93,3.5,Yoga,1
19197,72,F,fr,14,3,0.35,Basic,116.15,2.6,Aide à domicile,1
19198,79,H,fr,2,2,0.18,Basic,108.09,4.0,Jardinage,1
19199,70,F,en,19,1,0.12,Basic,137.21,4.0,Club Voyage,1
19200,71,F,fr,6,1,0.13,None,44.42,4.5,Aide à domicile,0
19201,65,F,fr,28,5,0.03,Standard,165.36,4.1,Yoga,1
19202,70,H,fr,7,2,0.36,Basic,119.15,4.3,Informatique,1
19203,66,F,fr,3,3,0.01,Basic,61.96,4.8,Sport Senior,1
19204,68,H,es,5,5,0.11,Standard,263.7,5.0,Informatique,1
19205,68,H,fr,1,8,0.16,Premium,506.01,4.2,Informatique,1
19206,66,F,es,21,3,0.08,Standard,166.13,5.0,Informatique,1
19207,68,H,fr,10,2,0.25,Standard,239.36,4.2,Club Voyage,1
19208,66,F,fr,13,3,0.24,None,40.87,4.3,Sport Senior,0
19209,66,F,es,2,5,0.29,Basic,134.38,3.6,Yoga,1
19210,73,H,fr,8,2,0.04,Basic,69.96,4.8,Aide à domicile,1
19211,68,H,fr,13,6,0.05,Basic,119.88,5.0,Sport Senior,1
19212,69,F,fr,9,2,0.28,Basic,64.21,4.4,Sport Senior,1
19213,60,F,fr,1,5,0.22,Basic,97.95,3.2,Sport Senior,1
19214,70,F,fr,8,2,0.1,Basic,104.94,4.5,Informatique,1
19215,70,F,fr,4,10,0.08,Standard,286.69,3.6,Yoga,1
19216,66,F,en,6,2,0.32,Standard,252.83,4.3,Club Voyage,1
19217,78,F,fr,5,2,0.14,Basic,112.6,4.3,Aide à domicile,1
19218,60,F,es,5,1,0.16,Basic,131.7,5.0,Club Voyage,1
19219,71,H,de,18,14,0.13,Standard,259.46,4.5,Aide à domicile,1
19220,71,F,fr,4,4,0.54,Basic,136.74,2.7,Informatique,1
19221,70,H,fr,86,3,0.2,Standard,217.24,4.8,Informatique,1
19222,68,F,fr,37,7,0.14,Standard,186.6,5.0,Yoga,1
19223,70,F,fr,7,3,0.17,Basic,51.17,4.4,Sport Senior,1
19224,72,H,fr,1,5,0.47,Standard,242.76,3.5,Informatique,1
19225,64,H,fr,7,2,0.07,Standard,282.81,4.9,Club Voyage,1
19226,69,F,fr,6,2,0.2,Premium,416.91,4.9,Club Voyage,1
19227,67,H,en,3,4,0.06,Basic,99.6,4.4,Sport Senior,1
19228,62,F,fr,15,6,0.17,Basic,101.25,4.1,Sport Senior,1
19229,71,F,en,4,1,0.09,Basic,51.73,5.0,Aide à domicile,1
19230,65,F,fr,5,3,0.04,Basic,103.58,4.7,Yoga,1
19231,60,F,fr,11,2,0.2,Basic,51.79,4.7,Yoga,1
19232,65,H,it,10,1,0.12,Standard,261.93,4.4,Club Voyage,1
19233,64,F,fr,7,14,0.55,Standard,273.03,2.6,Portage repas,1
19234,73,F,fr,18,1,0.22,Basic,56.19,3.2,Jardinage,1
19235,68,F,de,5,4,0.18,Basic,62.26,5.0,Sport Senior,1
19236,74,H,es,26,2,0.2,Basic,101.53,4.5,Yoga,1
19237,64,H,en,8,3,0.09,None,49.88,5.0,Sport Senior,0
19238,72,H,fr,2,6,0.37,Standard,311.37,3.0,Informatique,1
19239,82,F,fr,4,16,0.07,Standard,210.01,5.0,Portage repas,1
19240,69,H,es,4,2,0.15,Standard,268.57,4.4,Club Voyage,1
19241,72,F,fr,31,3,0.4,Premium,486.88,3.3,Club Voyage,1
19242,71,F,fr,9,2,0.04,Basic,64.68,4.4,Aide à domicile,1
19243,60,F,fr,15,6,0.16,Standard,301.74,5.0,Informatique,1
19244,70,H,de,27,3,0.41,Premium,643.28,3.2,Club Voyage,1
19245,69,F,fr,11,2,0.06,Basic,80.18,3.5,Informatique,1
19246,66,H,it,1,4,0.05,Standard,173.35,5.0,Informatique,1
19247,63,H,fr,1,4,0.24,Basic,93.9,4.8,Sport Senior,1
19248,71,F,fr,3,4,0.32,Basic,94.52,3.3,Aide à domicile,1
19249,63,F,fr,6,2,0.23,Basic,72.65,3.5,Informatique,1
19250,78,F,it,3,2,0.16,Basic,64.46,3.9,Aide à domicile,1
19251,68,H,fr,1,2,0.26,Standard,228.36,4.9,Club Voyage,1
19252,61,H,fr,7,6,0.11,Premium,892.8,4.3,Club Voyage,1
19253,65,H,en,27,1,0.05,Standard,234.18,3.9,Club Voyage,1
19254,66,H,es,16,5,0.24,Basic,118.41,4.4,Sport Senior,1
19255,80,F,fr,10,8,0.08,Premium,424.76,4.0,Jardinage,1
19256,63,F,fr,19,4,0.08,Basic,116.21,4.5,Yoga,1
19257,67,F,fr,5,1,0.18,Standard,270.01,4.5,Club Voyage,1
19258,65,F,fr,32,2,0.34,Premium,450.06,2.8,Club Voyage,1
19259,70,H,fr,9,5,0.23,Standard,177.99,4.0,Informatique,1
19260,65,H,de,9,4,0.24,Standard,179.64,4.0,Informatique,1
19261,62,H,fr,6,4,0.29,Standard,269.93,4.4,Informatique,1
19262,67,F,fr,10,1,0.07,Standard,169.37,5.0,Club Voyage,1
19263,66,F,en,33,3,0.11,Basic,86.75,5.0,Sport Senior,1
19264,65,F,it,2,2,0.18,Basic,85.2,5.0,Informatique,1
19265,65,F,fr,7,4,0.04,Standard,229.24,4.2,Informatique,1
19266,73,H,it,12,2,0.04,Basic,65.19,4.5,Aide à domicile,1
19267,66,H,fr,5,1,0.13,None,18.47,4.8,Sport Senior,0
19268,62,F,fr,17,5,0.26,Basic,142.39,3.5,Yoga,1
19269,65,H,fr,2,2,0.01,None,48.54,5.0,Sport Senior,0
19270,68,H,fr,14,3,0.15,Premium,446.46,5.0,Club Voyage,1
19271,61,H,fr,7,7,0.12,Basic,128.76,4.9,Sport Senior,1
19272,76,F,fr,1,5,0.29,Standard,240.99,4.0,Jardinage,1
19273,72,F,fr,55,1,0.21,None,47.67,3.5,Yoga,0
19274,75,F,fr,5,5,0.31,Basic,120.04,4.1,Aide à domicile,1
19275,69,F,de,8,2,0.11,Basic,73.88,4.4,Yoga,1
19276,60,F,fr,1,2,0.59,Basic,93.47,3.2,Jardinage,1
19277,75,H,fr,12,2,0.15,Basic,87.42,4.1,Aide à domicile,1
19278,63,H,fr,1,2,0.24,Basic,86.85,3.2,Informatique,1
19279,64,F,fr,9,3,0.25,Basic,94.87,4.3,Yoga,1
19280,68,H,fr,5,6,0.1,Standard,163.24,5.0,Sport Senior,1
19281,74,F,fr,3,13,0.25,Standard,272.82,3.7,Portage repas,1
19282,73,H,fr,4,5,0.16,Standard,209.06,3.8,Informatique,1
19283,72,F,fr,21,3,0.07,Basic,124.78,4.7,Aide à domicile,1
19284,66,H,fr,81,2,0.13,Basic,82.63,4.1,Sport Senior,1
19285,66,H,de,3,2,0.04,Standard,366.72,4.8,Club Voyage,1
19286,69,H,fr,23,4,0.22,Basic,92.38,4.1,Sport Senior,1
19287,67,H,fr,14,4,0.08,Basic,98.11,5.0,Sport Senior,1
19288,72,F,fr,6,4,0.1,Standard,183.69,4.6,Informatique,1
19289,72,F,de,8,1,0.28,Basic,59.51,4.4,Yoga,1
19290,70,H,fr,41,3,0.22,Standard,174.13,4.9,Informatique,1
19291,60,F,fr,7,3,0.13,Premium,445.45,5.0,Club Voyage,1
19292,68,H,de,17,6,0.14,Basic,115.98,4.5,Sport Senior,1
19293,67,H,fr,23,2,0.07,None,49.23,3.9,Sport Senior,0
19294,68,H,it,11,1,0.07,None,45.26,4.4,Sport Senior,0
19295,64,H,en,12,4,0.21,Standard,225.58,4.2,Informatique,1
19296,61,H,fr,9,4,0.26,Basic,58.49,4.0,Sport Senior,1
19297,70,H,es,35,2,0.21,Basic,116.34,4.2,Informatique,1
19298,66,H,de,29,3,0.39,Basic,82.95,4.9,Sport Senior,1
19299,70,F,fr,24,2,0.09,Basic,53.99,5.0,Yoga,1
19300,64,H,fr,21,2,0.04,Basic,135.59,4.3,Informatique,1
19301,75,F,fr,12,5,0.24,Standard,254.1,3.7,Informatique,1
19302,73,H,de,19,4,0.08,Basic,142.77,4.4,Aide à domicile,1
19303,69,H,it,16,2,0.23,None,34.43,4.0,Sport Senior,0
19304,66,H,fr,35,4,0.4,Basic,133.98,3.7,Yoga,1
19305,72,F,de,5,3,0.39,Basic,146.91,4.2,Jardinage,1
19306,69,F,fr,8,3,0.13,Basic,76.07,4.7,Sport Senior,1
19307,69,F,fr,8,1,0.23,Basic,119.86,4.2,Club Voyage,1
19308,73,H,en,40,7,0.18,Standard,275.77,3.7,Jardinage,1
19309,75,F,es,22,9,0.2,Standard,324.31,4.6,Aide à domicile,1
19310,61,H,fr,1,3,0.17,Premium,610.95,5.0,Club Voyage,1
19311,62,H,fr,6,4,0.34,Standard,224.62,4.8,Informatique,1
19312,64,F,de,4,1,0.07,Basic,128.44,5.0,Club Voyage,1
19313,60,F,fr,25,1,0.25,None,44.15,4.6,Yoga,0
19314,67,F,fr,33,3,0.2,Basic,96.6,4.1,Yoga,1
19315,71,F,fr,4,2,0.24,Basic,117.44,3.9,Aide à domicile,1
19316,67,F,fr,1,2,0.1,Standard,395.12,4.2,Club Voyage,1
19317,65,F,fr,16,10,0.1,Standard,273.04,4.2,Yoga,1
19318,73,H,fr,6,3,0.14,Basic,133.82,4.4,Jardinage,1
19319,68,F,fr,15,5,0.15,Basic,127.42,4.1,Yoga,1
19320,69,F,it,12,1,0.27,Standard,155.36,3.9,Club Voyage,1
19321,73,H,fr,1,12,0.05,Standard,199.97,5.0,Aide à domicile,1
19322,67,H,fr,13,4,0.1,None,37.41,5.0,Sport Senior,0
19323,78,H,fr,14,4,0.13,Standard,185.37,4.6,Jardinage,1
19324,65,F,fr,1,3,0.32,Basic,88.08,3.9,Yoga,1
19325,77,F,fr,27,1,0.16,Basic,53.16,4.7,Aide à domicile,1
19326,63,F,fr,12,4,0.1,Standard,264.41,4.5,Informatique,1
19327,70,F,es,42,2,0.16,Basic,91.17,5.0,Informatique,1
19328,64,H,fr,19,1,0.25,Basic,72.41,5.0,Informatique,1
19329,73,H,fr,3,3,0.24,Basic,105.24,3.8,Informatique,1
19330,65,F,it,12,1,0.27,None,44.37,3.7,Yoga,0
19331,69,H,fr,1,2,0.33,Standard,348.52,3.6,Club Voyage,1
19332,64,H,en,5,1,0.09,Basic,58.6,5.0,Sport Senior,1
19333,72,H,de,12,4,0.14,Basic,126.21,3.5,Aide à domicile,1
19334,64,F,fr,1,3,0.26,Basic,91.83,4.3,Yoga,1
19335,76,F,fr,6,7,0.2,Standard,294.76,4.3,Informatique,1
19336,63,F,fr,18,1,0.25,None,34.72,3.6,Yoga,0
19337,61,F,fr,17,2,0.11,Basic,80.15,5.0,Yoga,1
19338,72,H,en,1,3,0.21,Basic,99.02,3.9,Yoga,1
19339,65,H,fr,4,3,0.07,Basic,58.85,4.4,Sport Senior,1
19340,67,H,en,3,4,0.23,Basic,86.96,3.7,Sport Senior,1
19341,66,F,fr,27,4,0.42,Basic,92.42,4.4,Yoga,1
19342,61,H,en,1,2,0.32,Standard,310.63,4.5,Club Voyage,1
19343,67,F,fr,40,2,0.54,Basic,122.81,3.4,Informatique,1
19344,74,H,fr,24,7,0.1,Standard,353.12,4.1,Jardinage,1
19345,73,F,es,21,3,0.15,Standard,169.1,4.3,Informatique,1
19346,69,H,fr,1,4,0.19,Basic,86.84,4.9,Sport Senior,1
19347,73,F,it,1,4,0.17,Standard,164.85,4.6,Jardinage,1
19348,62,F,fr,22,4,0.34,Basic,91.91,3.7,Sport Senior,1
19349,66,H,fr,9,2,0.18,None,49.23,4.8,Sport Senior,0
19350,69,H,fr,24,1,0.12,Basic,136.66,4.4,Club Voyage,1
19351,67,F,fr,19,2,0.21,Standard,242.46,3.5,Club Voyage,1
19352,66,H,fr,13,3,0.41,Premium,711.37,4.2,Club Voyage,1
19353,61,F,fr,2,4,0.46,Standard,223.02,3.3,Informatique,1
19354,60,H,fr,20,5,0.21,Standard,251.76,4.3,Informatique,1
19355,72,H,fr,2,4,0.17,Standard,162.82,4.9,Jardinage,1
19356,69,F,fr,20,6,0.11,Standard,265.6,5.0,Informatique,1
19357,72,F,fr,1,2,0.27,Basic,85.05,4.5,Aide à domicile,1
19358,65,F,en,8,9,0.11,Standard,234.85,3.7,Yoga,1
19359,64,F,en,19,1,0.05,Standard,179.34,3.7,Club Voyage,1
19360,68,H,fr,1,4,0.42,Premium,922.25,4.9,Club Voyage,1
19361,72,F,es,11,4,0.13,Standard,177.25,5.0,Jardinage,1
19362,66,F,fr,38,4,0.16,Premium,491.84,4.1,Club Voyage,1
19363,72,F,fr,15,7,0.26,Standard,319.82,3.7,Jardinage,1
19364,62,H,fr,26,3,0.23,Basic,62.33,4.1,Sport Senior,1
19365,67,H,fr,2,3,0.24,Basic,93.57,5.0,Sport Senior,1
19366,67,H,fr,7,5,0.09,Basic,95.81,4.2,Sport Senior,1
19367,74,H,fr,11,2,0.25,Basic,89.19,4.3,Aide à domicile,1
19368,69,F,fr,1,4,0.22,Standard,200.16,4.6,Informatique,1
19369,76,F,es,2,5,0.1,Basic,106.15,4.9,Yoga,1
19370,61,H,fr,6,6,0.07,Basic,82.72,4.1,Sport Senior,1
19371,68,F,fr,20,2,0.25,Basic,55.11,4.6,Yoga,1
19372,68,H,it,9,6,0.21,Standard,253.04,4.0,Informatique,1
19373,71,F,fr,7,3,0.15,Basic,96.23,3.9,Aide à domicile,1
19374,63,H,fr,21,6,0.16,Standard,307.19,4.1,Informatique,1
19375,76,F,fr,2,10,0.16,Standard,386.09,5.0,Jardinage,1
19376,68,H,es,10,1,0.54,Basic,59.87,3.3,Yoga,1
19377,62,H,es,11,1,0.14,Standard,184.31,4.3,Club Voyage,1
19378,67,F,fr,11,3,0.28,Basic,75.57,4.0,Yoga,1
19379,66,H,de,3,2,0.07,Basic,131.29,5.0,Informatique,1
19380,81,F,fr,28,3,0.13,Basic,135.51,5.0,Aide à domicile,1
19381,73,F,fr,7,2,0.3,Basic,65.87,4.5,Yoga,1
19382,68,F,de,35,1,0.23,None,43.52,3.8,Yoga,0
19383,67,F,fr,3,5,0.19,Premium,739.36,4.0,Club Voyage,1
19384,72,H,fr,4,5,0.05,Standard,169.61,4.9,Jardinage,1
19385,72,H,it,3,2,0.32,Basic,98.23,4.3,Jardinage,1
19386,60,H,fr,44,1,0.15,Standard,171.29,5.0,Club Voyage,1
19387,71,H,fr,1,12,0.29,Standard,260.21,3.6,Portage repas,1
19388,68,H,fr,8,2,0.13,Premium,448.84,4.7,Club Voyage,1
19389,61,H,de,8,5,0.38,Standard,249.7,3.8,Informatique,1
19390,72,F,fr,7,2,0.36,Basic,57.57,3.8,Aide à domicile,1
19391,79,F,fr,13,7,0.16,Basic,149.56,5.0,Yoga,1
19392,70,F,fr,21,5,0.2,Standard,315.6,4.1,Informatique,1
19393,73,H,fr,2,5,0.42,Standard,239.62,4.1,Informatique,1
19394,77,F,de,2,4,0.37,Basic,137.13,3.3,Informatique,1
19395,63,F,fr,4,6,0.03,Basic,105.84,4.7,Yoga,1
19396,60,F,es,54,4,0.13,Standard,188.11,3.2,Aide à domicile,1
19397,71,H,fr,23,3,0.12,Basic,118.28,5.0,Jardinage,1
19398,66,F,fr,1,1,0.38,Standard,246.53,3.6,Club Voyage,1
19399,61,H,fr,23,2,0.02,Premium,458.89,5.0,Club Voyage,1
19400,67,H,fr,37,3,0.23,Premium,792.28,4.4,Club Voyage,1
19401,71,F,fr,12,6,0.08,Standard,185.3,4.9,Aide à domicile,1
19402,67,H,it,14,1,0.27,Standard,200.16,3.9,Club Voyage,1
19403,64,F,fr,11,1,0.09,Standard,172.38,4.1,Club Voyage,1
19404,66,H,fr,5,7,0.42,Basic,126.08,5.0,Sport Senior,1
19405,67,H,fr,1,2,0.23,Basic,102.92,3.9,Informatique,1
19406,60,F,fr,2,3,0.18,None,46.52,5.0,Yoga,0
19407,67,F,fr,27,3,0.32,Basic,97.31,4.1,Sport Senior,1
19408,61,F,fr,8,2,0.18,Standard,375.8,3.8,Club Voyage,1
19409,71,F,fr,1,6,0.23,Basic,74.76,4.6,Sport Senior,1
19410,60,H,fr,12,4,0.17,Basic,110.14,5.0,Sport Senior,1
19411,73,H,fr,9,5,0.23,Standard,283.86,3.2,Informatique,1
19412,65,F,fr,2,3,0.3,Basic,87.94,4.3,Sport Senior,1
19413,65,F,fr,13,1,0.15,Standard,240.73,4.2,Club Voyage,1
19414,69,F,fr,24,4,0.03,Basic,83.71,3.5,Sport Senior,1
19415,63,H,fr,37,4,0.06,Standard,154.95,5.0,Informatique,1
19416,69,F,fr,19,1,0.44,Standard,156.78,2.7,Club Voyage,1
19417,64,F,fr,2,3,0.13,Standard,184.32,5.0,Informatique,1
19418,65,H,fr,6,2,0.12,Standard,379.83,4.8,Club Voyage,1
19419,70,F,fr,15,3,0.2,Basic,145.89,4.7,Informatique,1
19420,62,F,fr,12,5,0.23,Standard,265.56,3.6,Informatique,1
19421,61,F,fr,9,2,0.19,Standard,293.45,4.1,Club Voyage,1
19422,69,H,fr,25,5,0.27,Basic,93.42,5.0,Sport Senior,1
19423,67,F,fr,28,4,0.24,Basic,55.05,5.0,Sport Senior,1
19424,68,F,fr,1,9,0.18,Standard,175.38,4.9,Sport Senior,1
19425,69,H,en,3,5,0.05,Basic,76.85,5.0,Sport Senior,1
19426,68,F,fr,8,1,0.1,Basic,68.22,3.9,Informatique,1
19427,71,H,fr,3,2,0.29,Basic,85.11,4.2,Yoga,1
19428,68,F,fr,6,4,0.06,Basic,94.55,3.7,Yoga,1
19429,60,F,fr,7,2,0.27,Basic,54.7,3.9,Sport Senior,1
19430,60,F,en,7,4,0.44,Basic,115.62,3.3,Yoga,1
19431,77,H,fr,11,3,0.23,Basic,139.54,4.0,Jardinage,1
19432,68,H,fr,6,2,0.26,Premium,490.5,3.6,Club Voyage,1
19433,72,H,fr,11,8,0.41,Premium,401.51,3.9,Jardinage,1
19434,66,H,it,20,3,0.13,Standard,183.65,4.1,Informatique,1
19435,67,H,fr,28,3,0.32,Premium,500.28,4.1,Club Voyage,1
19436,65,F,es,18,6,0.03,Standard,262.48,5.0,Informatique,1
19437,80,H,it,3,5,0.15,Standard,211.4,5.0,Informatique,1
19438,69,F,fr,24,4,0.06,Basic,86.35,4.8,Yoga,1
19439,65,F,es,16,2,0.12,Standard,384.7,4.7,Club Voyage,1
19440,60,H,fr,37,5,0.44,None,47.81,3.7,Sport Senior,0
19441,77,F,it,21,5,0.1,Standard,155.71,4.9,Aide à domicile,1
19442,67,F,fr,4,4,0.57,Standard,194.14,2.9,Jardinage,1
19443,71,H,de,1,2,0.18,Basic,90.99,3.8,Jardinage,1
19444,72,H,fr,6,5,0.3,Standard,193.79,4.2,Jardinage,1
19445,65,F,fr,2,3,0.24,Premium,680.2,3.3,Club Voyage,1
19446,71,F,fr,7,7,0.23,Basic,144.45,4.5,Yoga,1
19447,64,H,fr,13,1,0.12,Standard,157.21,4.1,Club Voyage,1
19448,63,H,it,8,1,0.12,None,34.22,4.9,Sport Senior,0
19449,73,H,fr,11,5,0.11,Basic,124.57,5.0,Yoga,1
19450,67,F,fr,11,3,0.11,Premium,661.61,5.0,Club Voyage,1
19451,70,F,es,8,5,0.09,Basic,95.68,4.7,Yoga,1
19452,70,H,fr,11,3,0.22,Basic,118.41,5.0,Informatique,1
19453,71,H,fr,5,3,0.24,Basic,129.55,5.0,Informatique,1
19454,60,F,fr,58,2,0.05,Basic,105.25,4.7,Informatique,1
19455,65,F,fr,7,1,0.02,None,44.14,4.4,Sport Senior,0
19456,66,H,fr,20,4,0.21,Standard,163.01,3.7,Informatique,1
19457,63,F,fr,19,7,0.56,Standard,258.16,3.1,Soins Infirmiers,1
19458,70,H,fr,6,2,0.17,None,41.51,4.5,Sport Senior,0
19459,73,F,de,3,3,0.34,Basic,91.09,3.5,Aide à domicile,1
19460,74,F,fr,9,2,0.11,Basic,77.04,5.0,Informatique,1
19461,66,H,fr,6,3,0.42,Basic,67.49,3.5,Sport Senior,1
19462,69,F,fr,8,5,0.08,Basic,103.93,4.8,Yoga,1
19463,70,H,it,32,4,0.11,Basic,113.35,4.4,Sport Senior,1
19464,71,F,en,11,6,0.45,Standard,236.22,3.5,Informatique,1
19465,63,F,es,12,2,0.1,Premium,525.09,3.8,Club Voyage,1
19466,77,F,fr,13,5,0.42,Standard,173.21,3.1,Aide à domicile,1
19467,72,H,fr,1,2,0.06,Basic,138.29,5.0,Jardinage,1
19468,72,H,it,17,4,0.23,Standard,171.18,4.1,Jardinage,1
19469,74,F,fr,8,7,0.27,Standard,256.37,2.7,Yoga,1
19470,70,F,de,14,4,0.4,Basic,101.62,4.2,Sport Senior,1
19471,62,F,fr,7,4,0.38,Basic,122.36,4.4,Yoga,1
19472,67,H,fr,1,1,0.41,Standard,179.73,3.3,Club Voyage,1
19473,60,H,fr,11,1,0.19,None,39.91,3.7,Sport Senior,0
19474,70,H,fr,7,3,0.04,Standard,204.87,5.0,Informatique,1
19475,67,H,fr,14,4,0.13,Basic,77.28,3.9,Sport Senior,1
19476,67,H,fr,6,4,0.16,Standard,191.81,3.2,Informatique,1
19477,74,F,fr,10,3,0.18,Basic,126.0,4.0,Aide à domicile,1
19478,65,H,fr,4,3,0.37,Basic,61.97,3.7,Sport Senior,1
19479,66,F,fr,14,2,0.16,None,44.24,3.7,Yoga,0
19480,68,F,en,3,7,0.29,Basic,139.57,3.6,Yoga,1
19481,60,H,es,19,2,0.3,Basic,54.56,4.8,Sport Senior,1
19482,66,H,es,2,8,0.23,Standard,153.81,4.1,Sport Senior,1
19483,60,F,fr,5,2,0.26,Standard,245.76,4.3,Club Voyage,1
19484,65,F,fr,4,3,0.19,Premium,439.7,5.0,Club Voyage,1
19485,72,F,fr,11,1,0.11,Basic,50.29,4.6,Yoga,1
19486,70,F,it,7,1,0.3,Standard,188.69,5.0,Club Voyage,1
19487,65,H,fr,11,4,0.03,Basic,64.99,4.3,Sport Senior,1
19488,68,H,fr,3,2,0.11,Premium,446.07,5.0,Club Voyage,1
19489,62,H,fr,5,1,0.18,Standard,219.76,3.6,Club Voyage,1
19490,67,H,fr,8,4,0.34,Basic,120.97,4.2,Aide à domicile,1
19491,82,F,it,6,12,0.15,Standard,248.33,4.5,Portage repas,1
19492,77,F,fr,3,3,0.1,Basic,89.0,4.6,Yoga,1
19493,68,H,fr,1,3,0.28,Basic,116.67,3.9,Informatique,1
19494,68,H,fr,16,1,0.14,None,45.57,3.7,Sport Senior,0
19495,63,F,fr,1,6,0.04,Basic,118.25,5.0,Yoga,1
19496,63,F,fr,9,2,0.06,Standard,308.54,5.0,Club Voyage,1
19497,69,F,fr,8,4,0.59,Standard,258.38,3.4,Jardinage,1
19498,65,F,fr,25,2,0.17,None,49.42,5.0,Sport Senior,0
19499,72,F,es,15,4,0.08,Basic,134.28,3.9,Jardinage,1
19500,75,F,fr,1,4,0.32,Standard,163.61,4.8,Aide à domicile,1
19501,69,F,fr,2,4,0.38,Premium,704.86,4.9,Club Voyage,1
19502,68,F,de,16,1,0.3,Standard,223.81,3.3,Club Voyage,1
